
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.
Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	198 	198
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	628 	1741
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	2359 	2359
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	494 	609
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	1699 	1699
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OPEN 	Gender-Neutral 	25764 	38708
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OPEN 	Female-only (including Supernumerary) 	35987 	49575
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OPEN (PwD) 	Gender-Neutral 	1581 	1581
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	EWS 	Gender-Neutral 	5552 	6692
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	EWS 	Female-only (including Supernumerary) 	7356 	7356
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OBC-NCL 	Gender-Neutral 	10963 	14470
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	19279 	19631
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	902 	902
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	SC 	Gender-Neutral 	6229 	7518
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	SC 	Female-only (including Supernumerary) 	7182 	7182
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	ST 	Gender-Neutral 	3271 	3659
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree)) 	AI 	ST 	Female-only (including Supernumerary) 	4736 	4736
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Gender-Neutral 	26579 	28850
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Female-only (including Supernumerary) 	36985 	41214
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	EWS 	Gender-Neutral 	4187 	4585
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Gender-Neutral 	8610 	9909
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	15086 	15086
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Gender-Neutral 	5181 	6222
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Female-only (including Supernumerary) 	7728 	7728
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	ST 	Gender-Neutral 	1875 	1875
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Gender-Neutral 	14526 	24892
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Female-only (including Supernumerary) 	18590 	30829
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN (PwD) 	Gender-Neutral 	1371 	1371
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	EWS 	Gender-Neutral 	4475 	4485
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Gender-Neutral 	7116 	9448
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	14575 	14575
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Gender-Neutral 	4928 	4930
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Female-only (including Supernumerary) 	8189 	8189
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	ST 	Gender-Neutral 	2491 	2491
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	7634 	19069
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	14284 	23168
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	458 	458
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Female-only (including Supernumerary) 	472 	472
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	2587 	3119
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	3352 	4294
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	EWS (PwD) 	Gender-Neutral 	85 	85
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	4852 	6770
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	8797 	8990
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	208 	208
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Gender-Neutral 	2358 	3582
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC 	Female-only (including Supernumerary) 	3856 	5477
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	SC (PwD) 	Gender-Neutral 	119 	119
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Gender-Neutral 	1647 	1828
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology) 	AI 	ST 	Female-only (including Supernumerary) 	2205 	2205
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Gender-Neutral 	16282 	23187
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN 	Female-only (including Supernumerary) 	24641 	29210
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OPEN (PwD) 	Gender-Neutral 	688 	688
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	EWS 	Gender-Neutral 	3268 	3889
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	EWS 	Female-only (including Supernumerary) 	4410 	4410
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Gender-Neutral 	6402 	8233
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL 	Female-only (including Supernumerary) 	9581 	11751
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	OBC-NCL (PwD) 	Gender-Neutral 	313 	313
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Gender-Neutral 	4137 	4692
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC 	Female-only (including Supernumerary) 	6159 	6281
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	SC (PwD) 	Gender-Neutral 	169 	169
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	ST 	Gender-Neutral 	2125 	2464
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	AI 	ST 	Female-only (including Supernumerary) 	3584 	3584
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN 	Gender-Neutral 	13140 	19533
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN 	Female-only (including Supernumerary) 	16227 	24345
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OPEN (PwD) 	Gender-Neutral 	363 	363
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	EWS 	Gender-Neutral 	2829 	3163
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	EWS 	Female-only (including Supernumerary) 	4359 	4359
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology) 	AI 	OBC-NCL 	Gender-Neutral 	5826 	6930
