csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,59660,61524
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),76958,81185
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,64450,68823
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),84827,88263
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,223135,226238
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Female-only (including Supernumerary),247655,257920
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,395710,419994
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),435824,455184
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,39798,42600
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),55871,57153
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,44546,44719
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),67463,67463
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,51344,53066
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),74205,78237
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,209285,212862
2,2025-26,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),409046,409046
2,2025-26,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,9251,9343
2,2025-26,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),15486,15486
2,2025-26,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,10995,11665
2,2025-26,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),31095,31095
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,6804,6913
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),12190,12341
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,8685,8911
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,8539,8539
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,205732,205732
2,2025-26,"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),12382,12382
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,OPEN,Gender-Neutral,42256,42845
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,OPEN,Female-only (including Supernumerary),82763,86410
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,OPEN (PwD),Gender-Neutral,783380,783380
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,EWS,Gender-Neutral,71786,71786
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,EWS,Female-only (including Supernumerary),102779,102779
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,OBC-NCL,Gender-Neutral,57840,57840
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))",All India,OBC-NCL,Female-only (including Supernumerary),96244,96244
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,OPEN,Female-only (including Supernumerary),51146,51146
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,OBC-NCL,Gender-Neutral,38717,39864
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,OBC-NCL,Female-only (including Supernumerary),68093,68093
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,SC,Gender-Neutral,127449,127449
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,21245,21955
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,27658,27658
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),32547,32547
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,OPEN,Gender-Neutral,28147,28786
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,EWS,Gender-Neutral,34166,34166
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,EWS,Female-only (including Supernumerary),52418,52418
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,OBC-NCL,Gender-Neutral,35473,36812
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",All India,SC,Gender-Neutral,121382,121382
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering for DASA-CIWG (5 Years, Bachelor and Master of Technology (Dual Degree))",DASA-CIWG,OPEN,Gender-Neutral,293810,293810
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,27958,28116
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence for DASA-CIWG (4 Years, Bachelor of Technology)",DASA-CIWG,OPEN,Gender-Neutral,282946,282946
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,70265,72314
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,90209,96173
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,79852,82616
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Design Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,343971,343971
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,29419,29514
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),39460,39460
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN (PwD),Gender-Neutral,520057,520057
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN (PwD),Female-only (including Supernumerary),424217,424217
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,38041,38041
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,37275,38550
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),50684,50684
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,127031,127605
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Engineering Physics (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,54927,54951
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Engineering Physics (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,87810,88107
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Engineering Physics (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,64921,66535
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Engineering Physics (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,187442,187442
2,2025-26,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,51024,52250
