dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	45282	46368
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	79663	79663
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	46983	51300
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	77822	80781
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	148808	159906
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	213801	213801
National Institute of Technology Hamirpur	Chemical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	224364	224364
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	77170	118750
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	126289	146115
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	287005	439143
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	288752	288752
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	223738	223738
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	42313	50124
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	65993	72220
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	50541	56002
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	81084	81084
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	51438	55690
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	80616	91263
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL (PwD)	Gender-Neutral	1260328	1260328
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	155278	166516
National Institute of Technology Hamirpur	Civil Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	173736	173736
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	23206	23206
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	97312	97312
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	12558	14591
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	19126	25166
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	15074	15778
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	28157	28157
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	17405	19351
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	SC	Female-only (including Supernumerary)	112217	112217
National Institute of Technology Hamirpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	Other State	ST (PwD)	Gender-Neutral	1077004	1077004
National Institute of Technology Hamirpur	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OBC-NCL	Gender-Neutral	109265	109265
National Institute of Technology Hamirpur	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	13274	16913
National Institute of Technology Hamirpur	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	EWS	Gender-Neutral	20162	20162
National Institute of Technology Hamirpur	Computer Science and Engineering for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	441386	586444
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	52785	61514
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	78983	78983
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	85283	85283
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	78597	244629
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	222997	222997
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	278379	278379
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	25461	30648
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	32723	42543
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	32398	35678
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Female-only (including Supernumerary)	49477	49477
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	32109	35894
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	51739	58646
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	112331	119916
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	175696	189138
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology)	Other State	ST	Female-only (including Supernumerary)	256230	256230
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	37806	46432
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	173677	229031
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Female-only (including Supernumerary)	343376	343376
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	ST	Gender-Neutral	250626	250626
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	18068	23004
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	31125	31837
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	23149	24464
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	24718	26062
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	36693	45064
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	75014	75014
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OPEN	Gender-Neutral	47604	48673
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Home State	OBC-NCL	Female-only (including Supernumerary)	394721	394721
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Gender-Neutral	21923	23682
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OPEN	Female-only (including Supernumerary)	32960	32960
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	EWS	Gender-Neutral	25526	25526
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Gender-Neutral	27065	28272
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	OBC-NCL	Female-only (including Supernumerary)	50682	50682
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	Other State	SC	Gender-Neutral	108578	109142
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	65869	65869
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	121463	132588
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	140420	140420
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	138934	165795
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	EWS	Female-only (including Supernumerary)	192020	192020
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	OBC-NCL	Gender-Neutral	248463	440715
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	282712	382166
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	OPEN	Gender-Neutral	24301	42937
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	OPEN	Female-only (including Supernumerary)	56638	64705
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	EWS	Gender-Neutral	48241	55179
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Gender-Neutral	44958	51253
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	OBC-NCL	Female-only (including Supernumerary)	86104	87912
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	SC	Gender-Neutral	141391	167285
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology)	Other State	ST	Gender-Neutral	285388	285388
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	109045	121593
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	162444	162444
